Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,ship_after_order
689,CA-2018-161480,2018-12-25,2018-12-29,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,True
690,US-2015-117135,2015-06-21,2015-06-23,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,True
691,US-2015-117135,2015-06-21,2015-06-23,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,True
692,US-2015-117135,2015-06-21,2015-06-23,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,True
695,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,True
696,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,True
697,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel N Seal Padded Mailers,200.984,True
698,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,True
699,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,True
700,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,True
701,CA-2016-119291,2016-05-14,2016-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,True
702,CA-2018-114552,2018-02-09,2018-08-09,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,True
703,CA-2017-163755,2017-04-11,2017-08-11,Second Class,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,209.88,True
708,CA-2015-112158,2015-02-12,2015-04-12,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,True
709,CA-2015-112158,2015-02-12,2015-04-12,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,OSullivan Living Dimensions 5-Shelf Bookcases,883.92,True
710,CA-2015-112158,2015-02-12,2015-04-12,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,True
711,CA-2015-113887,2015-05-04,2015-07-04,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,True
712,CA-2018-146136,2018-03-09,2018-07-09,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,South,OFF-EN-10001219,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Security-Tint Envelopes,24.448,True
713,US-2018-100048,2018-05-19,2018-05-24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,True
714,US-2018-100048,2018-05-19,2018-05-24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,True
715,US-2018-100048,2018-05-19,2018-05-24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,True
716,CA-2015-153150,2015-01-07,2015-06-07,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,True
718,CA-2018-108910,2018-09-24,2018-09-29,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,Howard Miller 13 Diameter Pewter Finish Round Wall Clock,103.056,True
719,CA-2015-104472,2015-02-06,2015-07-06,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,True
720,CA-2015-104472,2015-02-06,2015-07-06,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,True
721,CA-2017-112942,2017-02-13,2017-02-18,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,True
722,CA-2017-142335,2017-12-15,2017-12-19,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,True
723,CA-2017-142335,2017-12-15,2017-12-19,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,True
724,CA-2015-117429,2015-07-10,2015-10-13,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000222,Furniture,Furnishings,Seth Thomas 16 Steel Case Clock,129.92,True
725,CA-2017-114713,2017-07-07,2017-12-07,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,True
726,CA-2018-144113,2018-09-16,2018-09-20,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",17.568,True
727,CA-2018-144113,2018-09-16,2018-09-20,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,True
728,US-2017-150861,2017-03-12,2017-06-12,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,True
729,US-2017-150861,2017-03-12,2017-06-12,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,True
730,US-2017-150861,2017-03-12,2017-06-12,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,True
731,US-2017-150861,2017-03-12,2017-06-12,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,True
732,US-2017-150861,2017-03-12,2017-06-12,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,True
733,CA-2018-131954,2018-01-21,2018-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,True
734,CA-2018-131954,2018-01-21,2018-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,True
735,CA-2018-131954,2018-01-21,2018-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,True
736,CA-2018-131954,2018-01-21,2018-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,True
737,CA-2018-131954,2018-01-21,2018-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,FUR-BO-10001619,Furniture,Bookcases,OSullivan Cherrywood Estates Traditional Bookcase,84.98,True
738,CA-2018-131954,2018-01-21,2018-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,True
739,CA-2015-132500,2015-08-09,2015-12-09,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,True
740,CA-2015-112326,2015-04-01,2015-08-01,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,True
741,CA-2015-112326,2015-04-01,2015-08-01,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,True
742,CA-2015-112326,2015-04-01,2015-08-01,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,True
747,CA-2015-124429,2015-05-27,2015-05-27,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,True
748,CA-2015-124429,2015-05-27,2015-05-27,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,True
749,CA-2017-150889,2017-03-20,2017-03-22,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,True
750,CA-2018-126074,2018-02-10,2018-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,True
751,CA-2018-126074,2018-02-10,2018-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,True
752,CA-2018-126074,2018-02-10,2018-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,True
753,CA-2018-126074,2018-02-10,2018-06-10,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,True
754,CA-2017-110499,2017-07-04,2017-09-04,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,True
755,CA-2016-135272,2016-07-12,2016-12-12,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,True
756,CA-2017-140928,2017-09-18,2017-09-22,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,True
757,CA-2015-106803,2015-12-29,2016-02-01,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,True
758,CA-2015-106803,2015-12-29,2016-02-01,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,True
759,CA-2018-117240,2018-07-23,2018-07-28,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,True
760,CA-2018-133333,2018-09-18,2018-09-22,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 200/Messages",22.72,True
762,CA-2018-126046,2018-03-11,2018-07-11,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,True
764,CA-2015-162775,2015-01-13,2015-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,True
765,CA-2015-162775,2015-01-13,2015-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,True
766,CA-2015-162775,2015-01-13,2015-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74,True
767,CA-2015-162775,2015-01-13,2015-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,True
768,CA-2015-162775,2015-01-13,2015-01-15,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,True
769,CA-2015-106810,2015-05-14,2015-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,True
770,CA-2017-157245,2017-05-19,2017-05-24,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,True
771,CA-2018-104220,2018-01-30,2018-05-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,True
772,CA-2018-104220,2018-01-30,2018-05-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207.0,True
773,CA-2018-104220,2018-01-30,2018-05-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,True
774,CA-2018-104220,2018-01-30,2018-05-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,True
775,CA-2018-104220,2018-01-30,2018-05-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,True
776,CA-2018-104220,2018-01-30,2018-05-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,True
778,CA-2016-144267,2016-08-21,2016-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,True
779,CA-2016-144267,2016-08-21,2016-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,True
780,CA-2016-144267,2016-08-21,2016-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,True
781,CA-2016-144267,2016-08-21,2016-08-23,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,True
782,US-2016-157014,2016-03-10,2016-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,True
783,US-2016-157014,2016-03-10,2016-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,True
784,US-2016-157014,2016-03-10,2016-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,True
785,US-2016-157014,2016-03-10,2016-06-10,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,True
786,CA-2016-154921,2016-05-23,2016-05-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,True
787,CA-2018-129567,2018-03-17,2018-03-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,True
